type,value,source
domain,wealthsimplepay0001.ca,public
domain,in-trac-laws-saving676.info,public
domain,can-govemt.ca,public
domain,sh-scotiabank.com,public
domain,serviceontarioemt.ca,public
domain,comptedeamazon.com,public
domain,govdirectbenefits.com,public
domain,govdirectdeposit.com,public
domain,etranscad1445.ca,public
domain,samsungpayca0001.ca,public
domain,rogersviatransfer.com,public
domain,k8-scotiabank.com,public
domain,bendigo-decline-au.com,public
domain,rogersrebatechat.us,public
domain,comm.au-info-secure.com,public
domain,anpost.customsfees-ie.com,public
domain,nab-decline-ib.com,public
domain,anpost-online-reschedule.com,public
domain,nab-ib-online.com,public
domain,climateaction2022ca.com,public
domain,ca-ref738ie.xyz,public
domain,mobipostofficefeeire.com,public
domain,rideeatsrewards.com,public
domain,import-payableservice.com,public
domain,approvedcarriercredits.click,public
domain,etranscad5567.ca,public
domain,anpost.support-customerservice-ie.com,public
domain,members-loyalty-reward.ca,public
domain,get-personal-reward.ca,public
domain,mobifeespostofficeire.com,public
domain,myrev-on.info,public
domain,rogermobility.online,public
domain,anpost-fee-customs.in,public
domain,wholesale-coupons.info,public
domain,cancel.halifax.uk.device-548576.com,public
domain,review.nationwide.uk.card-427584.com,public
domain,versapayca0001.ca,public
domain,clearpays.ca,public
domain,netflixaccount-payment-update-acces.top,public
domain,politicnetflixrefundpayment.top,public
domain,rogersrebate.us,public
domain,et-ontariorev.info,public
domain,ca-interacreturn.info,public
domain,comm.review-activity-au.com,public
domain,cad450etr.ca,public
domain,netsupport.sale,public
domain,commnetcode-aus.com,public
domain,rbc-defend.com,public
domain,rbc-defend1.com,public
domain,blocked-transactions.ru,public
domain,login-mycomm-dashboard.com,public
domain,shakepay1001.ca,public
domain,uni-viacaja.top,public
domain,verifyinteratransfer.online,public
domain,irefeepostoffice.com,public
domain,cadrevenuedeposit.online,public
domain,importfeesunpaid.com,public
domain,www.lntrac.ca,public
domain,6h-scotiabank.com,public
domain,1n-royalbank.com,public
domain,anpost-pay-customs.in,public
domain,update.amazon.uk.account-474939.com,public
domain,lloyds-registration.com,public
domain,www.returnprocessorpay.ca,public
domain,anpost-pay-fee.in,public
domain,importcustomsfeeunpaid.com,public
domain,teluvalidates.top,public
domain,employmentrevenuevoid.site,public
domain,anpost-fee-pay.in,public
domain,applerfdsca0001.ca,public
domain,mobipostofficeireonline.com,public
domain,rogers-outage.mobi,public
domain,etranscad1331.ca,public
domain,america-check.com,public
domain,td.trust1auth.com,public
domain,scotiaonline1-scotiabank.com,public
domain,scotiaonline2-scotiabank.com,public
domain,govfederaldeposit.com,public
domain,benefitsdeposit.com,public
domain,mycomm-dashboard-login.com,public
domain,lnterac.online,public
domain,lnteracrefrogers.com,public
domain,agency-ca.com,public
domain,nab-access.com,public
domain,fido-outage.mobi,public
domain,telusrebates.com,public
domain,nb-redirect-ib.com,public
domain,microcsoftwareportal247ca.com,public
domain,postoffices-dutyfees.com,public
domain,bendigo-decline-eb-au.com,public
domain,anpost-package-reschedule-acc.com,public
domain,etranscad8010.ca,public
domain,coupons-wholesale.info,public
domain,tdcust0merrn0tice532.com,public
domain,450cadetr.ca,public
domain,signin.alerts-netflix.ca,public
domain,login.alerts-netflix.ca,public
domain,secure.alerts-netflix.ca,public
domain,alerts-netflix.ca,public
domain,anpost.ie-fee.in,public
domain,icbcreminder.ca,public
domain,mobretu.com,public
domain,govcanadabenefit.com,public
domain,chatrrefund.info,public
domain,flixcollect.ca,public
domain,ca-ref1278.cloud,public
domain,auspost-payment-au.com,public
domain,globalpayca0001.ca,public
domain,etranscad8887.ca,public
domain,comm.au-info-id.com,public
domain,reward-coupon-for-member.ca,public
domain,rbclockedaccess.info,public
domain,ca-ref20948.live,public
domain,ca-ref63738.co,public
domain,lloyd-s.co.uk,public
domain,mobi-revolutprimary.com,public
domain,ca-ref12786378993290038.cloud,public
domain,halifax-registration.co.uk,public
domain,caservicetrust.live,public
domain,etranscad7775.ca,public
domain,tr-refundcare-plan784.info,public
domain,collect-member-annual-coupon.ca,public
domain,td-canada-trust.ca,public
domain,citi.review-2fa.com,public
domain,canadawiiir3l3ss23.com,public
domain,directcanadabenefit.com,public
domain,directfederaldeposit.com,public
domain,etr-ca85.ca,public
domain,view-my-personal-reward.ca,public
domain,monerisca0001.ca,public
domain,tdbank-onlinebanking.com,public
domain,etranscad5556.ca,public
domain,comm.review-id-au.com,public
domain,federalservicedeposit.com,public
domain,verify-mycomm-dashboard.com,public
domain,connection-int.xyz,public
domain,parkingvancouver.ca,public
domain,id7199.parkingvancouver.ca,public
domain,id7188.parkingvancouver.ca,public
domain,etranscad1119.ca,public
domain,secure13-royalbank.com,public
domain,aib-online-verify.com,public
domain,td-bank-canada.ca,public
domain,anpost.fee-ie.in,public
domain,icbcpayment.com,public
domain,inct21-connect.com,public
domain,secure12-royalbank.com,public
domain,digitalpayca0001.ca,public
domain,etranscad5550.ca,public
domain,auspost.via-start.com,public
domain,member-annual-coupon-return.ca,public
domain,rgrs-connect.com,public
domain,rgrs-app7.com,public
domain,tls-customersupport.info,public
domain,import-taxfeeunpaid.com,public
domain,anpost-parceldeliveryservice.com,public
domain,5.252.177.52,public
domain,anpost.pay-ie.in,public
domain,canada-costco-redeem2percent.com,public
domain,00-id13365.ca,public
domain,www.00-id13365.ca,public
domain,icbcagency.ca,public
domain,teluspoliticsreturn.top,public
domain,authentication-td.ru,public
domain,rogersentvia.com,public
domain,0f0-id13365.ca,public
domain,wiredpayca0001.ca,public
domain,etranscad5577.ca,public
domain,primereturn.info,public
domain,electronicpayonline.ca,public
domain,comm.id-review-info-au.com,public
domain,mycomm-dashboard-verify.com,public
domain,electronicpay.ca,public
domain,commbnk-online-redirect.com,public
domain,transferservicesca.com,public
domain,lloyds-deregister.com,public
domain,lloyds-unregister.com,public
domain,lt-interneto.top,public
domain,anpost-parcelonline-service.com,public
domain,transferonline.ca,public
domain,interac.transferonline.ca,public
domain,postoffices-customfees.com,public
domain,etranscad1223.ca,public
domain,manage-member-reward.ca,public
domain,authentication-easyweb-login.ru,public
domain,anpost.fee-ie.co,public
domain,revagencyclaim.ca,public
domain,netflx01201.info,public
domain,transferserviceca.com,public
domain,bell-connect.ca,public
domain,directcanadaservice.com,public
domain,directdepositprocess.com,public
domain,amazomreturn.info,public
domain,nzpost.nz-co.com,public
domain,anpost.pay-ie.co,public
domain,automatedpay.ca,public
domain,rebate-incentives.com,public
domain,immediateverification.online,public
domain,etranscad9933.ca,public
domain,onlineinv001.ca,public
domain,www.onlineinv001.ca,public
domain,submitpayonline.ca,public
domain,claim-transfer.com,public
domain,apple.pay-id0142.com,public
domain,compteamazonqc.com,public
domain,anpost-redeliverypaymentservice.com,public
domain,federalcanadiansdeposit.com,public
domain,mybellca.com,public
domain,anpost-ie-fee.co,public
domain,an.post-respond.com,public
domain,secure18-royalbank.com,public
domain,scotiaonline24-scotiabank.com,public
domain,system-paymentfail.info,public
domain,anpost.pay-ie.com,public
domain,returnoutage.com,public
domain,electropaypay.com,public
domain,bellwireless.online,public
domain,federalfinancialdeposits.com,public
domain,canadianfinancialfederal.com,public
domain,netflixpoliticspayment.top,public
domain,auspost.via-respond.com,public
domain,et-intrac.ca,public
domain,networkpay0001.ca,public
domain,downoutage.com,public
domain,fido-servfund.info,public
domain,canadianfederalgov.com,public
domain,canadiansdepositfinancial.com,public
domain,carrier-return.ca,public
domain,paycent.ca,public
domain,rbc-verification3.com,public
domain,rbc-verification4.com,public
domain,login-mycomm-dashboard.info,public
domain,an.post-ie-centre.com,public
domain,paypaldigitalpay.ca,public
domain,nationalbg-secure.com,public
domain,anpost-parcel-onlineservice.com,public
domain,santander-pt.co,public
domain,cibcnow.online,public
domain,santander-pt.in,public
domain,netflix-checkup.com,public
domain,netflix-checkup1.com,public
domain,canadafederalgov.com,public
domain,govcanadafederal.com,public
domain,scotiaonline18-scotiabank.com,public
domain,anpost.post-ie-parcel.com,public
domain,santander-pt.cc,public
domain,scotiaonline29-scotiabank.com,public
domain,import-onlinetaxunpaie.com,public
domain,re-fund-plan-supply4566.info,public
domain,santander.pt-co.in,public
domain,mobileautopay.ca,public
domain,claimyourfundshere.com,public
domain,etinterac.com,public
domain,etranscad8880.ca,public
domain,ca-lnterac.online,public
domain,fi-50.com,public
domain,redirectgovservice.com,public
domain,govdirectrefund.com,public
domain,emobilepay.ca,public
domain,bendigo-eb-redirect.com,public
domain,scotiaonline30-scotiabank.com,public
domain,service-team-ie.com,public
domain,anpost.service-team-ie.com,public
domain,anpost-feespay.com,public
domain,an-postpayfee.com,public
domain,ayuda-viacaja.top,public
domain,tdtrustweb.com,public
domain,anpost-reschedulepackage.com,public
domain,etranscad6700.ca,public
domain,mobile-returndepartment.com,public
domain,unicaja.es-segura.net,public
domain,depositmobiles.ca,public
domain,return-system90.info,public
domain,netflix-subscription.top,public
domain,anpost.centre-ie.in,public
domain,secure-rbcbank.net,public
domain,in-trac-phone-support.info,public
domain,interacsecuritysession.online,public
domain,interacsecuresession.online,public
domain,coupon-for-member.ca,public
domain,anpost-centre-ie.com,public
domain,transfersentviatext.com,public
domain,telus-security.ca,public
domain,www.recover-wallet-au.com,public
domain,telusservicesca.com,public
domain,etranscad8890.ca,public
domain,bendigo-security-eb.com,public
domain,emobilepayca.ca,public
domain,rogeraccreditationprogram.info,public
domain,scotiabank-scotiaonline.com,public
domain,federaldepositservices.com,public
domain,canadiandepositservice.com,public
domain,et-redirectdeposit.com,public
domain,govdirectbenefit.com,public
domain,smsmoneytransfer.com,public
domain,commbnk-security-redirect.com,public
domain,canadagouvv.online,public
domain,canadagouvv.com,public
domain,anpost.ie-supportcentre.com,public
domain,rogers-return.top,public
domain,employementvoidgov.xyz,public
domain,royaltrustrbc.com,public
domain,onlinebanking-scotiabank.com,public
domain,wirelesscare-re-fund.info,public
domain,rewardscostcpoints.online,public
domain,cra-tax-return.ca,public
domain,outagecompensation.com,public
domain,verifyetransfer.online,public
domain,bellmoblity.com,public
domain,taxfilingarc.info,public
domain,cadrebateon2022.com,public
domain,pay-interac.top,public
domain,insttafundup2336.com,public
domain,epayonline.ca,public
domain,serviceontarrio.online,public
domain,parkinginfraction.ca,public
domain,anpost.service-support-ie.com,public
domain,mobifee-irepostoffice.com,public
domain,centfunds0009.ca,public
domain,anpost-paymentauthservice.com,public
domain,canadrevenuagency.top,public
domain,feespostofficeie.com,public
domain,mobile-irerev.com,public
domain,id5406.torontocitycourt.ca,public
domain,transfersviamsg.com,public
domain,mondepot.ca,public
domain,mobipostofficeconfirm.com,public
domain,can-etr001.info,public
domain,govfederalservice.com,public
domain,directbenefitservice.com,public
domain,bell-service.top,public
domain,revmobileprimary.com,public
domain,canada-gouv-revenue-agency-tax.buzz,public
domain,etrca-serviceontario.info,public
domain,canadaagencyreturntaxes.top,public
domain,etranscad4448.ca,public
domain,auspost.service-via.com,public
domain,returnedoutage.ca,public
domain,mobilitybell.ca,public
domain,commbank-security-ib-redirect.com,public
domain,bendigo-decline-redirect-eb-au.com,public
domain,easyrebate-incentives.com,public
domain,customer-refunds.redirectme.net,public
domain,anpost.recover-ie-team.com,public
domain,refundphonecarrier.info,public
domain,etranscad3337.ca,public
domain,signin.member-netfiix.ca,public
domain,signin.profiles-netfiix.ca,public
domain,signin.profilesecurity-netfiix.ca,public
domain,signin.securitycheck-netfiix.ca,public
domain,scotiaonline-client.com,public
domain,importunpaid-feesupport.com,public
domain,directservicedeposit.com,public
domain,govservicedeposit.com,public
domain,ccana4d4afre3sserviice3737.com,public
domain,can-transfe875.ca,public
domain,on.59241.torontopayment.ca,public
domain,rspreturn.ca,public
domain,collect-2022-member-coupon.ca,public
domain,lnteracverificationsession.online,public
domain,auspost.recover-au-parcel.com,public
domain,federalcanadiangov.com,public
domain,federaldepositgov.com,public
domain,nzpost.nz-pay.online,public
